[11:24:56]设备[ID107Plus HR]E7:C1:25:A9:23:99连接了.....
[11:43:49] b7 65
[11:43:50] b7 65
[11:43:51] b7 65
[11:43:52] b8 65
[11:43:53] b8 65
[11:43:54] b8 65
[11:43:55] b8 65
[11:43:56] b8 65
[11:43:57] b8 65
[11:43:58] b8 65
[11:43:59] b8 65
[11:44:00] b9 65
[11:44:01] b9 65
[11:44:02] b9 65
[11:44:03] ba 65
[11:44:04] ba 65
[11:44:05] ba 65
[11:44:06] ba 65
[11:44:07] ba 65
[11:44:08] ba 65
[11:44:09] ba 65
[11:44:10] ba 65
[11:44:11] ba 65
[11:44:12] ba 65
[11:44:13] ba 65
[11:44:14] ba 65
[11:44:15] ba 65
[11:44:16] ba 65
[11:44:17] ba 65
[11:44:18] ba 65
[11:44:19] ba 65
[11:44:20] ba 65
[11:44:21] ba 65
[11:44:22] ba 65
[11:44:23] ba 65
[11:44:24] ba 65
[11:44:25] ba 65
[11:44:26] b9 65
[11:44:27] b8 65
[11:44:28] b8 65
[11:44:29] b8 65
[11:44:30] b7 65
[11:44:31] b7 65
[11:44:32] b7 65
[11:44:33] b7 65
[11:44:34] b8 65
[11:44:35] b8 65
[11:44:36] b8 65
[11:44:37] b9 65
[11:44:38] b9 65
[11:44:39] ba 65
[11:44:40] ba 65
[11:44:41] ba 65
[11:44:42] ba 65
[11:44:43] b9 65
[11:44:44] b9 65
[11:44:45] b9 65
[11:44:46] b9 65
[11:44:47] b9 65
[11:44:48] b9 65
[11:44:49] b9 65
[11:44:50] b9 65
[11:44:51] b9 65
[11:44:52] b9 65
[11:44:53] b9 65
[11:44:54] b8 65
[11:44:55] b9 65
[11:44:56] b9 65
[11:44:57] ba 65
[11:44:58] ba 65
[11:44:59] ba 65
[11:45:00] ba 65
[11:45:01] bb 65
[11:45:02] bb 65
[11:45:03] bb 65
[11:45:04] bb 65
[11:45:05] bb 65
[11:45:06] bb 65
[11:45:07] bb 65
[11:45:08] bc 65
[11:45:09] bd 65
[11:45:10] bd 65
[11:45:11] bd 65
[11:45:12] bd 65
[11:45:13] bc 65
[11:45:14] bc 65
[11:45:15] bc 65
[11:45:16] bb 65
[11:45:17] bb 65
[11:45:18] ba 65
[11:45:19] ba 65
[11:45:20] b9 65
[11:45:21] b9 65
[11:45:22] b9 65
[11:45:23] b9 65
[11:45:24] b8 65
[11:45:25] b7 65
[11:45:26] b7 65
[11:45:27] b6 65
[11:45:28] b6 65
[11:45:29] b5 65
[11:45:30] b5 65
[11:45:31] b4 65
[11:45:32] b3 65
[11:45:33] b3 65
[11:45:34] b2 65
[11:45:35] b2 65
[11:45:36] b2 65
[11:45:37] b1 65
[11:45:38] b1 65
[11:45:39] b1 65
[11:45:40] b0 65
