[14:47:00]设备[ID107Plus HR]C8:30:65:EA:07:D7连接了.....
[14:47:02]设备[Polar H10 082A5724]EE:E4:E7:AD:42:9B连接了.....
[14:47:49] 55 56 bb 8b 20 21 bb 91 23 24 bb 91 24 23 bb 86 23 23 00 00 7a 
[14:47:49] 55 56 bb 93 24 24 bb 87 25 27 bb 8c 27 28 bb 8d 27 27 00 00 7b 
[14:47:49] 55 56 bb 8c 25 24 bb 8e 22 20 bb 8a 20 1f bb 89 1e 1e 00 00 7c 
[14:47:49] 55 56 bb 8c 1e 1e bb 88 1f 1f bb 8e 20 20 bb 8b 21 21 00 00 7d 
[14:47:49] 55 56 bb 8b 25 27 bb 8e 28 28 bb 8c 27 28 bb 8a 29 2b 00 00 7e 
[14:47:50] 55 55 bb 8c 2c 2c bb 8b 2b 2a bb 8e 27 25 bb 8f 1d 1b 00 00 7f 
[14:47:50] 55 55 bb 91 1a 19 ba 9e 19 19 ba 9a 19 1a ba 91 1a 1c 00 00 80 
[14:47:50] 55 55 ba 98 1e 21 ba 58 24 26 b9 e8 26 24 b9 3b 22 21 00 00 81 
[14:47:50] 55 55 b8 c1 21 22 b8 b8 23 25 b8 85 26 27 b8 33 27 26 00 00 82 
[14:47:50] 55 55 b7 b9 25 23 b7 82 22 22 b7 68 21 21 b7 49 21 21 00 00 83 
[14:47:50] 55 55 b7 21 20 1f b6 e1 1f 1f b6 81 1f 20 b5 f4 22 24 00 00 84 
[14:47:50] 55 55 b5 60 26 27 b4 c6 27 25 b4 39 23 21 b3 ff 20 22 00 00 85 
[14:47:50] 55 55 b3 c4 25 28 b3 41 29 2a b2 ad 28 26 b2 31 23 20 00 00 86 
[14:47:51] 56 56 b2 04 1e 1c b2 10 1b 1b b2 43 1a 1a b2 48 19 1a 00 00 87 
[14:47:51] 56 56 b2 81 1b 1c b2 87 1e 20 b2 1d 22 24 b1 55 25 24 00 00 88 
[14:47:51] 56 56 b0 88 23 21 b0 29 1f 1e b0 46 1f 21 b0 23 22 25 00 00 89 
[14:47:51] 56 56 af d3 25 25 af 7e 22 21 af 38 1e 1e af 5b 1e 1e 00 00 8a 
[14:47:51] 56 56 af 68 1f 20 af 60 20 20 af 70 20 21 af a5 22 23 00 00 8b 
[14:47:51] 56 56 af c0 25 26 af a6 28 28 af 86 27 26 af 5c 23 21 00 00 8c 
[14:47:51] 56 56 ae ed 21 21 ae 47 23 24 ad 91 26 27 ac ff 28 27 00 00 8d 
[14:47:51] 56 56 ac c3 25 22 ac cd 20 1e ad 38 1c 1b ad cb 1b 1b 00 00 8e 
[14:47:52] 56 56 ae 4e 1c 1d ae d1 1f 22 af 08 25 28 ae e3 28 27 00 00 8f 
[14:47:52] 56 56 ae af 24 22 ae 8d 21 21 ae d4 21 22 af 61 23 24 00 00 90 
[14:47:52] 56 56 af 9d 25 25 af 4c 24 22 ae cf 22 20 ae 80 20 1f 00 00 91 
[14:47:52] 56 56 ae 8f 20 20 ae a7 20 20 ae d4 22 23 ae d7 24 25 00 00 92 
[14:47:52] 56 56 ae cf 28 2a ae 94 2a 27 ae 9a 25 23 ae 92 23 25 00 00 93 
[14:47:52] 56 56 ae 79 27 2a ae 34 2c 2c ad f4 2b 28 ad d0 24 21 00 00 94 
[14:47:52] 56 56 ae 0f 1e 1c ae ca 1a 18 af 85 16 16 af dd 17 18 00 00 95 
[14:47:53] 57 56 b0 06 1a 1b af fe 1c 1d af d7 27 26 af 9c 25 25 00 00 96 
[14:47:53] 57 56 af 65 25 25 af 67 26 26 af 43 25 26 af 01 25 25 00 00 97 
[14:47:53] 57 56 ae d0 26 27 ae d0 27 26 ae e0 24 23 af 05 21 20 00 00 98 
[14:47:53] 57 56 af 35 1f 20 af d4 20 21 b0 3f 24 28 b0 72 2a 29 00 00 99 
[14:47:53] 57 56 b0 67 27 24 b0 2b 23 24 af e7 26 29 af 8e 2b 2c 00 00 9a 
[14:47:53] 57 56 af 46 2c 2a af 0a 28 27 ae e5 25 23 af 01 20 1f 00 00 9b 
[14:47:54] 57 56 af 19 1e 1e af 3d 1e 1c af 3b 1b 1b af 5b 1d 1f 00 00 9c 
[14:47:54] 57 56 af 67 20 20 af 2f 21 23 af 03 25 26 ae d1 26 23 00 00 9d 
[14:47:55] 57 56 ae dc 20 21 af 24 22 23 af 67 23 23 af 4c 24 24 00 00 9e 
[14:47:55] 57 56 ae c5 23 23 ae 97 23 21 ae bb 1f 1d af 29 1b 1a 00 00 9f 
[14:47:55] 57 56 af fa 1b 1c b0 e4 1e 21 b1 61 26 2b b1 74 2c 2a 00 00 a0 
[14:47:55] 57 56 b1 99 27 24 b1 a6 24 25 b1 d8 26 26 b1 f7 27 26 00 00 a1 
[14:47:55] 57 56 b1 ec 26 25 b2 0d 23 22 b2 35 21 21 b2 60 21 20 00 00 a2 
[14:47:55] 57 56 b2 2d 20 1f b1 f6 1e 1e b1 c7 1c 1d b1 ab 1d 1c 00 00 a3 
[14:47:55] 57 56 b1 90 1c 1c b1 43 1f 21 b0 e1 23 23 b0 b2 21 1d 00 00 a4 
[14:47:56] 57 56 b0 e6 1c 1c b1 5e 1d 20 b1 6f 22 23 b1 5f 24 24 00 00 a5 
[14:47:56] 57 56 b1 55 24 23 b1 90 21 20 b1 fb 1e 1d b2 80 1d 1e 00 00 a6 
[14:47:56] 57 56 b3 36 1f 22 b3 e8 26 2a b4 04 2b 28 b3 cb 25 23 00 00 a7 
[14:47:56] 57 56 b3 8b 24 26 b3 63 28 2a b3 41 2a 29 b3 00 27 25 00 00 a8 
[14:47:56] 57 56 b2 d3 23 21 b2 d6 20 1f b2 e6 1e 1e b2 fe 1d 1d 00 00 a9 
[14:47:56] 57 56 b3 19 1c 1c b3 29 1c 1c b3 4c 1c 1b b3 68 1c 1d 00 00 aa 
[14:47:56] 57 56 b3 69 1e 1f b3 56 1f 1e b3 4b 1d 1d b3 84 1d 20 00 00 ab 
[14:47:56] 57 56 b3 c5 23 25 b3 9b 27 28 b3 24 28 27 b2 b8 27 26 00 00 ac 
[14:47:57] 57 56 b2 62 25 24 b2 4d 1d 1c b2 81 1e 1f b2 e9 20 23 00 00 ad 
[14:47:57] 57 56 b3 6f 27 2b b3 7b 2b 29 b3 74 26 23 b3 7a 23 25 00 00 ae 
[14:47:57] 57 56 b3 8e 27 29 b3 83 29 2a b3 77 29 26 b3 5e 24 23 00 00 af 
[14:47:57] 57 56 b3 5b 21 20 b3 74 1f 1e b3 8a 1d 1c b3 44 1b 1b 00 00 b0 
[14:47:57] 57 56 b2 ed 1b 1b b2 c1 1b 1b b2 bd 1b 1c b2 d4 1d 1f 00 00 b1 
[14:47:57] 57 56 b2 ef 22 23 b2 b3 24 23 b2 87 23 23 b2 85 22 21 00 00 b2 
[14:47:57] 57 56 b2 9b 22 22 b2 bd 22 22 b2 b5 21 21 b2 ad 21 20 00 00 b3 
[14:47:58] 56 54 b2 e0 21 21 b3 0a 22 23 b3 3a 23 23 b3 40 22 22 00 00 b4 
[14:47:58] 56 54 b3 3e 22 24 b3 14 27 29 b2 a6 29 27 b2 32 23 21 00 00 b5 
[14:47:58] 56 54 b2 00 20 21 b2 0d 22 25 b2 0c 27 29 b1 f1 2b 2a 00 00 b6 
[14:47:58] 56 54 b1 b3 28 25 b1 66 23 20 b1 53 1e 1d b1 6e 1c 1b 00 00 b7 
[14:47:58] 56 54 b1 f6 1a 1a b2 8a 1a 1b b3 0e 1c 1c b3 86 1c 1d 00 00 b8 
[14:47:58] 56 54 b3 ba 1f 20 b3 c6 22 22 b3 a4 22 21 b3 5d 20 1f 00 00 b9 
[14:47:58] 56 54 b3 2e 20 22 b3 09 23 23 b2 e2 24 23 b2 ad 22 21 00 00 ba 
[14:47:58] 56 54 b2 91 21 20 b2 d9 1f 1f b2 fd 1f 21 b3 26 21 21 00 00 bb 
[14:47:59] 55 55 b3 39 21 22 b3 4a 22 23 b3 4a 2a 28 b3 48 26 23 00 00 bc 
[14:47:59] 55 55 b3 4f 21 22 b3 83 24 25 b3 d1 27 29 b3 d2 2a 2a 00 00 bd 
[14:47:59] 55 55 b3 81 29 27 b2 fd 24 21 b2 90 1f 1d b2 84 1c 1b 00 00 be 
[14:47:59] 55 55 b3 08 1a 19 b3 c2 17 17 b4 42 17 19 b4 6b 19 1a 00 00 bf 
[14:47:59] 55 55 b4 8a 1b 1d b4 ba 1f 20 b4 bf 21 20 b4 ba 21 23 00 00 c0 
[14:47:59] 55 55 b4 fa 26 28 b4 ef 2a 2b b4 f2 2a 29 b5 1c 27 25 00 00 c1 
[14:47:59] 55 55 b5 90 24 23 b5 fe 22 21 b6 26 20 20 b6 1d 21 21 00 00 c2 
[14:48:00] 55 55 b6 22 23 24 b5 ef 24 26 b5 b1 29 2c b5 9d 2d 2c 00 00 c3 
[14:48:01] 55 54 b5 b7 23 25 b5 e9 26 27 b5 bd 26 24 b5 86 22 21 00 00 c4 
[14:48:01] 55 54 b5 4e 21 20 b5 58 1f 1d b5 72 1d 1d b5 77 1e 1d 00 00 c5 
[14:48:01] 55 54 b5 9a 1d 1d b5 cb 1d 1d b5 c9 1e 20 b5 7d 23 26 00 00 c6 
[14:48:01] 55 54 b4 e1 26 25 b4 34 23 22 b3 b3 21 21 b3 ac 21 21 00 00 c7 
[14:48:01] 55 54 b3 ba 21 21 b3 a6 21 21 b3 7a 22 22 b3 4e 22 23 00 00 c8 
[14:48:01] 55 54 b3 1f 23 22 b2 fa 22 21 b2 fe 20 1f b3 5e 1f 20 00 00 c9 
[14:48:01] 55 54 b3 a3 21 23 b3 ce 25 29 b3 cb 2b 2c b3 d5 2b 27 00 00 ca 
[14:48:02] 55 55 b3 eb 24 23 b3 db 23 25 b3 7a 2b 2b b2 d0 29 27 00 00 cb 
[14:48:02] 55 55 b2 4f 25 22 b2 05 20 1e b1 e7 1d 1c b1 e9 1b 1a 00 00 cc 
[14:48:02] 55 55 b2 2e 1a 19 b2 73 19 19 b2 d0 1a 1a b3 22 1b 1c 00 00 cd 
[14:48:02] 55 55 b3 4f 20 22 b3 46 24 24 b3 2c 23 22 b3 47 21 23 00 00 ce 
[14:48:02] 55 55 b3 c0 24 24 b4 15 26 27 b4 57 28 28 b4 01 27 24 00 00 cf 
[14:48:02] 56 55 b3 93 23 21 b3 59 20 20 b3 3b 1f 1f b3 37 1f 1f 00 00 d0 
[14:48:02] 56 55 b3 1d 1f 1f b3 12 20 22 b2 e9 24 27 b2 c4 2a 2c 00 00 d1 
[14:48:02] 56 55 b2 ae 2c 28 b2 a6 24 21 b2 ba 20 20 b2 aa 22 25 00 00 d2 
[14:48:03] 55 54 b2 7f 26 27 b2 54 1f 1e b2 41 1d 1c b2 40 1c 1c 00 00 d3 
[14:48:03] 55 54 b2 1d 1c 1c b2 0c 1c 1d b2 0a 1d 1e b2 1f 1f 21 00 00 d4 
[14:48:03] 55 54 b2 39 23 24 b2 04 23 21 b1 c2 20 1e b1 a7 1e 1f 00 00 d5 
[14:48:03] 55 54 b1 d8 1f 21 b2 41 22 23 b2 60 24 23 b2 53 22 22 00 00 d6 
[14:48:03] 55 54 b2 3c 21 22 b2 61 22 21 b2 8c 21 20 b2 d1 20 1f 00 00 d7 
[14:48:03] 55 54 b3 21 1f 20 b3 93 21 22 b3 5d 23 26 b2 f5 29 2c 00 00 d8 
[14:48:03] 55 54 b2 92 2c 2a b2 71 26 22 b2 4c 20 1f b2 5a 20 23 00 00 d9 
[14:48:04] 55 54 b2 49 26 29 b2 00 2b 2b b1 c9 2a 26 b1 af 1c 1c 00 00 da 
[14:48:04] 55 54 b1 c0 1b 1b b2 11 1b 1a b2 44 1b 1b b2 ba 1c 1c 00 00 db 
[14:48:04] 55 54 b3 23 1d 1f b3 63 21 23 b3 8c 23 21 b3 2f 21 20 00 00 dc 
[14:48:04] 55 54 b2 bd 20 22 b2 9b 23 23 b2 8a 24 25 b2 68 24 23 00 00 dd 
[14:48:04] 55 54 b2 38 21 21 b2 38 1f 1e b2 40 1e 1f b2 77 20 20 00 00 de 
[14:48:04] 55 54 b2 9d 20 20 b2 a7 21 22 b2 b6 23 24 b2 a2 26 28 00 00 df 
[14:48:04] 55 54 b2 92 2a 2a b2 9a 29 26 b2 7d 23 1f b2 a0 1d 1d 00 00 e0 
[14:48:04] 55 54 b2 e0 1f 22 b2 8a 25 27 b2 0d 28 29 b1 a9 26 24 00 00 e1 
[14:48:05] 56 55 b1 6c 20 1e b1 77 1c 1b b1 d3 1b 1a b2 41 1b 1c 00 00 e2 
[14:48:05] 56 55 b2 ce 1d 1e b3 29 1e 1f b3 22 21 24 b3 15 25 25 00 00 e3 
[14:48:05] 56 55 b2 fa 23 21 b2 df 1f 20 b2 f1 21 21 b3 06 22 22 00 00 e4 
[14:48:05] 56 55 b3 2c 22 22 b2 fe 21 21 b2 a7 20 20 b2 4c 1f 1f 00 00 e5 
[14:48:05] 56 55 b2 22 1f 1f b2 15 20 20 b2 22 21 21 b1 f7 23 24 00 00 e6 
[14:48:05] 56 55 b1 d6 26 29 b1 aa 2c 2c b1 93 29 26 b1 98 22 20 00 00 e7 
[14:48:06] 56 55 b1 bb 1f 21 b1 b9 22 25 b1 97 27 29 b1 70 29 28 00 00 e8 
[14:48:06] 56 55 b1 5c 25 23 b1 52 20 1e b1 42 1d 1c b1 1c 1b 1b 00 00 e9 
[14:48:07] 56 56 b1 15 1c 1d b1 10 1d 1f b1 0c 20 22 b0 ea 23 22 00 00 ea 
[14:48:07] 56 56 b0 b4 21 1f b0 77 20 20 b0 8d 22 22 b0 d5 23 24 00 00 eb 
[14:48:07] 56 56 b0 f1 24 23 b0 e6 21 21 b0 cf 20 20 b1 0a 20 20 00 00 ec 
[14:48:07] 56 56 b1 5a 20 21 b1 a0 21 22 b1 db 22 22 b1 d2 23 24 00 00 ed 
[14:48:07] 56 56 b1 81 24 26 b1 19 29 2a b0 d6 2a 27 b0 a0 24 20 00 00 ee 
[14:48:07] 56 56 b0 99 1f 20 b0 ce 22 24 b0 ae 26 29 b0 7f 2a 29 00 00 ef 
[14:48:07] 56 56 b0 2e 28 24 b0 06 23 20 b0 23 1d 1c b0 b3 1b 1b 00 00 f0 
[14:48:08] 57 56 b1 6e 1b 1a b2 25 1b 1c b2 7c 23 23 b2 81 21 1f 00 00 f1 
[14:48:08] 57 56 b2 2f 1d 1b b1 be 1b 1d b1 9a 1e 20 b1 c5 21 22 00 00 f2 
[14:48:08] 57 56 b1 d8 23 22 b1 bc 22 21 b1 95 20 20 b1 9d 20 20 00 00 f3 
[14:48:08] 57 56 b1 bf 21 21 b1 d5 22 23 b2 04 23 24 b2 0d 24 26 00 00 f4 
[14:48:08] 57 56 b2 37 26 29 b2 49 2b 2b b2 48 29 26 b2 43 23 20 00 00 f5 
[14:48:08] 57 56 b2 6b 1e 1f b2 b0 21 22 b2 8a 25 27 b2 10 28 29 00 00 f6 
[14:48:08] 57 56 b1 ad 27 25 b1 71 23 21 b1 47 20 1f b1 51 1e 1d 00 00 f7 
[14:48:08] 57 56 b1 51 1d 1d b1 68 1d 1e b1 75 1d 1d b1 87 1e 1e 00 00 f8 
[14:48:09] 58 57 b1 76 24 23 b1 50 22 1f b1 13 1c 1c b1 1f 1d 1f 00 00 f9 
[14:48:09] 58 57 b1 ab 20 21 b2 13 23 23 b1 df 23 22 b1 6d 22 22 00 00 fa 
[14:48:09] 58 57 b1 1d 22 22 b1 0c 22 22 b1 1a 22 22 b1 51 21 22 00 00 fb 
[14:48:09] 58 57 b1 ab 22 23 b1 fb 24 25 b1 ed 27 29 b1 ed 2a 29 00 00 fc 
[14:48:09] 58 57 b1 fc 27 24 b2 17 22 20 b2 47 21 22 b2 4b 24 26 00 00 fd 
[14:48:09] 58 57 b2 32 28 29 b2 18 29 26 b1 cf 24 22 b1 62 20 1e 00 00 fe 
[14:48:09] 58 57 b1 4a 1d 1d b1 8d 1c 1b b1 f9 1a 1a b2 62 1a 1a 00 00 ff 
[14:48:10] 58 58 b2 bd 1b 1c b2 ea 1d 20 b2 e0 22 24 b2 e0 21 21 00 00 00 
[14:48:10] 58 58 b3 22 23 23 b3 7f 24 24 b3 b6 24 22 b3 bb 22 20 00 00 01 
[14:48:10] 58 58 b3 c9 1f 1f b3 f6 1f 1f b4 17 20 20 b4 1a 20 20 00 00 02 
[14:48:10] 58 58 b3 cc 21 23 b3 8a 23 26 b3 29 28 2b b2 f6 2b 2a 00 00 03 
[14:48:10] 58 58 b2 da 27 24 b2 d4 21 1f b2 e5 20 22 b2 fa 24 26 00 00 04 
[14:48:10] 58 58 b2 ed 28 2a b2 b1 2a 28 b2 8a 25 22 b2 78 1f 1e 00 00 05 
[14:48:10] 58 58 b2 86 1c 1b b2 d2 1b 1a b3 58 1a 19 b3 cf 19 1a 00 00 06 
[14:48:10] 58 58 b3 fa 1b 1c b3 b1 1d 1f b3 5e 23 25 b3 07 26 24 00 00 07 
[14:48:11] 59 59 b2 e5 22 20 b3 2e 22 23 b3 74 25 25 b3 7b 24 23 00 00 08 
[14:48:11] 59 59 b3 66 22 22 b3 52 22 21 b3 5d 22 22 b3 73 21 21 00 00 09 
[14:48:11] 59 59 b3 98 21 21 b3 da 22 22 b4 10 24 27 b4 24 2a 2a 00 00 0a 
[14:48:11] 59 59 b4 1e 29 26 b3 d4 23 21 b3 73 1f 21 b3 30 23 25 00 00 0b 
[14:48:11] 59 59 b2 eb 28 2a b2 ae 2b 29 b2 62 27 24 b2 4c 21 1f 00 00 0c 
[14:48:11] 59 59 b2 40 1d 1c b2 6a 1b 1b b2 ba 1b 1b b3 01 1c 1c 00 00 0d 
[14:48:12] 59 59 b3 5d 1d 1d b3 ad 1d 20 b3 a9 22 24 b3 7d 25 23 00 00 0e 
[14:48:13] 59 59 b3 93 21 1f b3 ea 1f 1f b4 03 21 21 b3 d7 25 23 00 00 0f 
[14:48:13] 59 59 b3 8b 23 21 b3 5c 20 20 b3 59 20 20 b3 6a 20 1f 00 00 10 
[14:48:13] 59 59 b3 64 1e 1f b3 84 20 21 b3 97 23 26 b3 aa 28 29 00 00 11 
[14:48:13] 59 59 b3 86 29 28 b3 7d 25 22 b3 86 1f 1f b3 ac 21 24 00 00 12 
[14:48:13] 59 59 b3 ae 26 28 b3 a1 29 28 b3 36 27 24 b2 a1 22 20 00 00 13 
[14:48:13] 59 59 b2 49 1e 1d b2 1c 1b 1b b2 3e 1a 1a b2 77 1a 1a 00 00 14 
[14:48:13] 59 59 b2 ce 1b 1c b2 e7 1d 1e b2 cd 20 23 b2 a4 26 26 00 00 15 
[14:48:13] 59 59 b2 71 26 23 b2 72 20 1f b2 c0 1f 21 b2 f6 22 22 00 00 16 
[14:48:14] 59 59 b3 0d 23 23 b3 2a 22 22 b3 4f 21 21 b3 37 20 20 00 00 17 
[14:48:14] 59 59 b2 f7 20 21 b2 d7 22 23 b2 b7 23 25 b2 9c 28 2b 00 00 18 
[14:48:14] 59 59 b2 78 2c 2c b2 5b 29 26 b2 38 22 21 b2 28 21 22 00 00 19 
[14:48:14] 59 59 b2 3f 24 25 b2 20 26 25 b1 f0 24 22 b1 c3 20 1d 00 00 1a 
[14:48:14] 59 59 b1 c5 1c 1a b2 1e 19 18 b2 81 18 17 b2 9d 17 18 00 00 1b 
[14:48:14] 59 59 b2 cd 19 1b b2 bc 1d 1e b2 9a 21 24 b2 5d 26 27 00 00 1c 
[14:48:14] 59 59 b2 50 27 25 b2 3d 23 21 b2 78 20 21 b2 8f 23 25 00 00 1d 
[14:48:14] 59 59 b2 65 26 27 b2 59 26 24 b2 85 23 21 b2 dc 20 1f 00 00 1e 
[14:48:15] 5a 5a b3 2e 21 21 b3 91 22 23 b3 85 24 27 b2 f1 2a 2c 00 00 1f 
[14:48:15] 5a 5a b2 97 2b 29 b2 1f 26 23 b1 f3 23 24 b1 ed 25 26 00 00 20 
[14:48:15] 5a 5a b1 ed 27 28 b1 b8 27 24 b1 79 22 20 b1 38 1e 1c 00 00 21 
[14:48:15] 5a 5a b1 38 1a 19 b1 86 19 19 b1 f0 19 19 b2 72 19 1a 00 00 22 
[14:48:15] 5a 5a b3 0e 1b 1b b3 52 1c 1e b3 01 21 24 b2 6a 25 26 00 00 23 
[14:48:15] 5a 5a b1 db 24 22 b1 98 20 22 b1 71 23 24 b1 4d 25 26 00 00 24 
[14:48:15] 5a 5a b1 2e 26 25 b0 f5 25 23 b0 f0 22 22 b0 e5 21 21 00 00 25 
[14:48:16] 5b 5b b1 10 21 21 b1 2f 21 21 b1 84 22 23 b1 c4 23 26 00 00 26 
[14:48:16] 5b 5b b1 f9 29 2a b1 db 29 28 b1 77 25 24 b0 f7 26 27 00 00 27 
[14:48:16] 5b 5b b0 86 28 2b b0 23 2d 2d af d0 2b 28 af 79 25 22 00 00 28 
[14:48:16] 5b 5b af 4a 1f 1e af 50 1d 1c af ac 1b 1b b0 20 1b 1a 00 00 29 
[14:48:16] 5b 5b b0 b0 1a 1a b1 2e 1a 1b b1 8c 1b 1d b1 e1 1f 21 00 00 2a 
[14:48:16] 5b 5b b1 f3 22 24 b1 c9 24 23 b1 65 21 21 b1 15 21 22 00 00 2b 
[14:48:16] 5b 5b b0 e1 24 27 b0 a7 29 2a b0 57 29 27 b0 2b 25 23 00 00 2c 
[14:48:16] 5b 5b b0 2f 23 22 b0 69 21 21 b0 96 21 21 b0 c5 20 20 00 00 2d 
[14:48:17] 5c 5c b0 fb 21 21 b1 1d 2b 2b b1 1e 2a 26 b1 1c 24 22 00 00 2e 
[14:48:17] 5c 5c b1 11 24 26 b1 03 29 2c b0 71 2e 2f af c7 2d 2a 00 00 2f 
[14:48:17] 5c 5c af 3a 27 23 ae e0 21 20 ae d1 1e 1d af 06 1d 1c 00 00 30 
[14:48:17] 5c 5c af 7d 1c 1c af ea 1b 1c b0 61 1d 1d b0 a5 1e 1f 00 00 31 
[14:48:17] 5c 5c b0 b4 20 21 b0 b1 21 1f b0 a0 1d 1e b0 b5 1f 21 00 00 32 
[14:48:17] 5c 5c b1 12 23 25 b1 21 26 27 b0 9e 27 26 b0 33 26 26 00 00 33 
[14:48:18] 5c 5c af e5 25 25 af ee 25 26 af fd 24 23 b0 24 24 23 00 00 34 
[14:48:19] 5d 5e b0 71 23 24 b0 b2 24 23 b0 a4 26 29 b0 9f 24 25 00 00 35 
[14:48:19] 5d 5e b0 8f 28 2b b0 bd 2f 30 b0 c0 2f 2d b0 a4 2b 28 00 00 36 
[14:48:19] 5d 5e b0 3f 24 23 af ae 21 1f af 38 1e 1d af 2b 1d 1b 00 00 37 
[14:48:19] 5d 5e af 71 1a 1a af da 1a 1a b0 78 1a 1b b0 ea 1c 1f 00 00 38 
[14:48:19] 5d 5e b1 3c 21 24 b1 40 25 24 b1 28 24 23 b1 0b 24 26 00 00 39 
[14:48:19] 5d 5e b1 53 27 28 b1 a3 29 2a b1 b5 2a 29 b1 9c 29 27 00 00 3a 
[14:48:19] 5d 5e b1 93 26 25 b1 58 24 23 b0 fc 22 21 b0 d6 20 20 00 00 3b 
[14:48:19] 5d 5e b0 e9 20 20 b1 0a 20 21 b1 1f 22 23 b1 20 25 26 00 00 3c 
[14:48:20] 5e 5f b1 18 25 25 b1 03 29 2b b0 f2 2e 30 b0 d0 30 2f 00 00 3d 
[14:48:20] 5e 5f b0 9d 2d 29 b0 66 26 24 b0 71 22 20 b0 85 1f 1e 00 00 3e 
[14:48:20] 5e 5f b0 85 1c 1b b0 bc 19 19 b1 10 19 19 b1 9e 1a 1a 00 00 3f 
[14:48:20] 5e 5f b1 ff 1c 1e b2 37 1f 21 b2 24 22 21 b2 1f 21 22 00 00 40 
[14:48:20] 5f 5f b2 44 24 27 b2 62 27 28 b2 51 28 27 b2 52 26 26 00 00 41 
[14:48:20] 5f 5f b2 6c 25 24 b2 b0 24 23 b2 ea 23 23 b3 2d 22 21 00 00 42 
[14:48:20] 5f 5f b3 0d 21 21 b2 d6 21 23 b2 77 22 24 b2 32 27 29 00 00 43 
[14:48:20] 5f 5f b2 16 2a 28 b2 03 26 24 b1 f7 23 24 b1 db 26 29 00 00 44 
[14:48:21] 5f 5e b1 8b 27 25 b1 46 22 20 b1 30 1e 1e b1 54 1d 1d 00 00 45 
[14:48:21] 5f 5e b1 9e 1c 1c b2 0f 1b 1b b2 9a 1b 1a b3 05 1a 1b 00 00 46 
[14:48:21] 5f 5e b3 1e 1b 1d b2 d6 1c 1c b2 67 1c 1e b2 2f 21 25 00 00 47 
[14:48:21] 5f 5e b2 23 27 2a b1 cd 2a 2a b1 ad 2b 29 b1 86 28 27 00 00 48 
[14:48:21] 5f 5e b1 c9 26 25 b2 2e 25 25 b2 52 25 23 b2 84 23 22 00 00 49 
[14:48:21] 5f 5e b2 bf 21 23 b3 05 23 24 b3 28 26 27 b3 2b 28 27 00 00 4a 
[14:48:21] 5f 5e b3 09 26 23 b2 b3 22 22 b2 52 24 28 b1 d9 2b 2f 00 00 4b 
[14:48:22] 5f 5f b1 6c 31 31 b1 10 2f 2c b0 e6 22 21 b0 f3 20 1f 00 00 4c 
[14:48:22] 5f 5f b1 2b 1f 1d b1 69 1c 1a b1 d5 19 18 b2 71 18 17 00 00 4d 
[14:48:22] 5f 5f b2 dd 17 19 b3 55 1b 1e b3 63 1f 20 b3 6b 21 21 00 00 4e 
[14:48:22] 5f 5f b3 4f 23 25 b3 21 28 2a b2 9f 2c 2d b2 1a 2d 2c 00 00 4f 
[14:48:22] 5f 5f b1 b9 2a 28 b1 be 25 23 b1 ef 23 23 b2 24 22 21 00 00 50 
[14:48:22] 5f 5f b2 4b 20 1f b2 6a 20 20 b2 74 21 22 b2 6a 23 26 00 00 51 
[14:48:22] 5f 5f b2 60 28 29 b2 5c 28 27 b2 51 26 27 b2 3b 29 2c 00 00 52 
[14:48:22] 5f 5f b1 de 2e 30 b1 38 2f 2c b0 bb 28 24 b0 a6 22 1f 00 00 53 
[14:48:23] 5f 5f b0 fb 1c 1b b1 7d 1a 1b b1 e9 1d 1d b2 26 1d 1f 00 00 54 
[14:48:23] 5f 5f b2 24 22 24 b2 08 24 24 b1 be 22 20 b1 9e 20 21 00 00 55 
[14:48:23] 5f 5f b1 c0 23 25 b1 e2 27 29 b1 e3 2a 2a b1 c5 28 27 00 00 56 
[14:48:23] 5f 5f b1 b9 25 24 b1 b2 23 23 b1 63 21 20 b1 1b 1e 1d 00 00 57 
[14:48:23] 5f 5f b1 25 1d 1e b1 56 1f 1f b1 69 22 26 b1 4c 29 2a 00 00 58 
[14:48:24] 5f 5f b1 36 2a 27 b1 31 24 23 b1 32 25 27 b1 0a 29 2c 00 00 59 
[14:48:24] 5f 5f b0 f5 2d 2d b0 c2 2b 2a b0 a6 27 25 b0 c4 22 21 00 00 5a 
[14:48:25] 5f 5e b0 e8 1f 1e b0 ce 1c 1a b0 cd 18 18 b0 a8 21 22 00 00 5b 
[14:48:25] 5f 5e b0 ba 21 22 b0 97 24 28 b0 56 2a 2c b0 2e 2d 2e 00 00 5c 
[14:48:25] 5f 5e b0 0c 2d 2c af d1 2a 28 af a9 26 24 af b0 24 23 00 00 5d 
[14:48:25] 5f 5e b0 34 22 20 b0 d1 20 20 b1 be 20 21 b2 b5 24 29 00 00 5e 
[14:48:25] 5f 5e b3 62 2d 31 b2 f5 35 39 b2 1f 3a 3c b1 70 3b 3a 00 00 5f 
[14:48:25] 5f 5e b0 db 37 30 b0 6a 2a 24 b0 5b 1f 1c b0 ab 1a 19 00 00 60 
[14:48:25] 5f 5e b1 09 17 15 b1 7e 16 19 b2 13 1e 25 b2 77 2b 2e 00 00 61 
[14:48:25] 5f 5e b2 98 31 31 b2 a5 30 2e b3 37 2b 2a b4 2c 28 26 00 00 62 
